time,MSRD,error,N
0.0,0.0,0.0,46.0
1.0,0.06965265128854348,0.008525207277667916,46.0
2.0,0.12922999480071742,0.011858054467627792,46.0
3.0,0.18616838300336963,0.018712925375183737,46.0
4.0,0.2535131192093479,0.029105316565493766,46.0
5.0,0.2913256820298696,0.037160697590684126,46.0
6.0,0.3520679148462392,0.04746902743068856,46.0
7.0,0.41618339848365216,0.05395099150981276,46.0
8.0,0.49845075338067385,0.06851102063106387,46.0
9.0,0.5632383268581302,0.07974661368824855,46.0
10.0,0.5435238719872608,0.09056579564776317,46.0
11.0,0.7130004642246087,0.11565821221908222,46.0
12.0,0.8233650602998912,0.14259854785647794,46.0
13.0,0.8197683425989999,0.1304598087837659,46.0
14.0,0.8102367057859999,0.12781241657080203,46.0
15.0,0.9323794010077612,0.14427174604321016,46.0
16.0,0.9542587010134349,0.1360895327986438,46.0
17.0,1.0504129323218476,0.14550515807015613,45.99999999999999
18.0,1.1207370742609781,0.14751865455261298,46.0
19.0,1.1965476725211084,0.14004196142764302,46.00000000000001
20.0,1.2738802079655869,0.1537776246003725,46.0
21.0,1.3036115909794785,0.14908116319839357,46.0
22.0,1.373643907165913,0.15328482322234463,46.0
23.0,1.4859349573303693,0.17601293337950952,46.0
24.0,1.5126658803125437,0.1865015130965084,46.0
25.0,1.4764220735118045,0.19319000229575212,46.0
26.0,1.6132790200995,0.20338116454314484,46.0
27.0,1.6392512716867174,0.20072550303636627,46.0
28.0,1.6948820784023044,0.19195716635827864,46.0
29.0,1.817671581436978,0.19859074043326091,46.0
30.0,1.915048397173652,0.22894608871125274,46.0
31.0,1.9380984716746739,0.2362491025537123,46.0
32.0,1.9945385846151087,0.23361256238195158,46.0
33.0,2.0957675183508484,0.23299812146419663,46.00000000000001
34.0,2.155373982869761,0.25108782099457855,45.99999999999999
35.0,2.2460133254219343,0.25872673035095317,46.0
36.0,2.3079193765636736,0.2720146173174713,46.0
37.0,2.390606632535652,0.2701598291857181,46.00000000000001
38.0,2.531106247647152,0.27800663092063205,46.0
39.0,2.6497412626294343,0.28193291199405807,46.0
40.0,2.6570282486461285,0.2917214598383026,46.0
41.0,2.6927479198008264,0.2927762645035555,46.0
42.0,2.5754139225202604,0.29703833675099633,46.0
43.0,2.5333882374882823,0.2880778327120903,46.0
44.0,2.589393848249608,0.308072824420658,46.0
45.0,2.6283925838758044,0.31934668126735,46.0
46.0,2.7003748337758693,0.3447596535140513,46.00000000000001
47.0,2.6678251083778477,0.3485879474611584,46.0
48.0,2.934236906236652,0.3841901163579309,46.0
49.0,2.981652759331587,0.3646222174214872,46.0
50.0,3.123133916978804,0.4048642804925118,46.0
51.0,3.1703687361739776,0.39909140096849854,46.0
52.0,3.372065147593216,0.4112464420625554,46.0
53.0,3.59076530602489,0.4338962810238422,46.0
54.0,3.623463200837609,0.44610210707434583,46.0
55.0,3.709374564343349,0.4554440436557355,46.0
56.0,3.7591748456854988,0.4611264392959608,46.0
57.0,3.766585998040152,0.4775947543895235,46.0
58.0,3.8542618968625866,0.5123155929279793,46.0
59.0,3.9555128086268687,0.5628799181094338,46.0
