distance,values,error
0.0,1.0,0.0005130977692943535
1.0,1.0000067624873992,0.00015110924976201177
2.0,1.0000050907993967,0.00010844413080693082
3.0,0.9999792771186266,0.0001202680915336823
4.0,0.9999500355115265,0.00015196483772292918
5.0,0.9999214799602021,0.0005197111827964502
