distance,values,error
0.0,1.0,0.0005119699585009781
1.0,1.000012763004696,0.0001515051622292623
2.0,1.0000121317994437,0.00010786176050223369
3.0,0.9999678488910777,0.0001199564077780677
4.0,0.9999462114574146,0.0001525167840531611
5.0,0.9999165223720597,0.0005094541336666597
