distance,values,error
0.0,1.0,0.08407312883002248
1.0,-0.012785472391430124,0.03043176254557848
2.0,-0.021858086036629955,0.02153779572919119
3.0,-0.013144397408360153,0.024112449299092484
4.0,-0.011119770192113057,0.030411258322087357
5.0,-0.01905106002549258,0.10007969765553959
