distance,values,error
0.0,1.0,0.08402991071123694
1.0,-0.013439873309554413,0.030377696880493278
2.0,-0.017175578401749714,0.021710017533634315
3.0,-0.016278834674501322,0.024144758200786334
4.0,-0.016674033051478257,0.030677720210272146
5.0,0.00402574412884203,0.10131975997297962
